Date           ,Price          ,SuperTrend     ,LowerBand      ,UpperBand      
2022-04-21 20:00:00 -0400 EDT,40480.40       ,false          ,NaN            ,44492.70       
2022-04-22 20:00:00 -0400 EDT,39715.15       ,false          ,NaN            ,44492.70       
2022-04-23 20:00:00 -0400 EDT,39437.63       ,false          ,NaN            ,44046.56       
2022-04-24 20:00:00 -0400 EDT,39462.04       ,false          ,NaN            ,43595.88       
2022-04-25 20:00:00 -0400 EDT,40426.07       ,false          ,NaN            ,43595.88       
2022-04-26 20:00:00 -0400 EDT,38117.24       ,false          ,NaN            ,43595.88       
2022-04-27 20:00:00 -0400 EDT,39235.73       ,false          ,NaN            ,43595.88       
2022-04-28 20:00:00 -0400 EDT,39746.69       ,false          ,NaN            ,43595.88       
2022-04-29 20:00:00 -0400 EDT,38596.12       ,false          ,NaN            ,43595.88       
2022-04-30 20:00:00 -0400 EDT,37640.99       ,false          ,NaN            ,43382.00       
2022-05-01 20:00:00 -0400 EDT,38465.52       ,false          ,NaN            ,42693.38       
2022-05-02 20:00:00 -0400 EDT,38518.85       ,false          ,NaN            ,42693.38       
2022-05-03 20:00:00 -0400 EDT,37723.62       ,false          ,NaN            ,42693.38       
2022-05-04 20:00:00 -0400 EDT,39690.04       ,false          ,NaN            ,42693.38       
2022-05-05 20:00:00 -0400 EDT,36563.95       ,false          ,NaN            ,42693.38       
2022-05-06 20:00:00 -0400 EDT,36013.78       ,false          ,NaN            ,40932.97       
2022-05-07 20:00:00 -0400 EDT,35472.39       ,false          ,NaN            ,40376.74       
2022-05-08 20:00:00 -0400 EDT,34054.05       ,false          ,NaN            ,39605.92       
2022-05-09 20:00:00 -0400 EDT,30088.91       ,false          ,NaN            ,37838.71       
2022-05-10 20:00:00 -0400 EDT,31005.71       ,false          ,NaN            ,37381.31       
2022-05-11 20:00:00 -0400 EDT,29113.58       ,false          ,NaN            ,37057.16       
2022-05-12 20:00:00 -0400 EDT,28991.42       ,false          ,NaN            ,36253.51       
2022-05-13 20:00:00 -0400 EDT,29299.98       ,false          ,NaN            ,36253.51       
2022-05-14 20:00:00 -0400 EDT,30089.25       ,false          ,NaN            ,36253.51       
2022-05-15 20:00:00 -0400 EDT,31316.74       ,false          ,NaN            ,36253.51       
2022-05-16 20:00:00 -0400 EDT,29864.66       ,false          ,NaN            ,36253.51       
2022-05-17 20:00:00 -0400 EDT,30444.94       ,false          ,NaN            ,36253.51       
2022-05-18 20:00:00 -0400 EDT,28719.12       ,false          ,NaN            ,36253.51       
2022-05-19 20:00:00 -0400 EDT,30319.82       ,false          ,NaN            ,36253.51       
2022-05-20 20:00:00 -0400 EDT,29205.26       ,false          ,NaN            ,36253.51       
2022-05-21 20:00:00 -0400 EDT,29447.47       ,false          ,NaN            ,35022.25       
2022-05-22 20:00:00 -0400 EDT,30296.18       ,false          ,NaN            ,34958.18       
2022-05-23 20:00:00 -0400 EDT,29101.15       ,false          ,NaN            ,34710.41       
2022-05-24 20:00:00 -0400 EDT,29654.59       ,false          ,NaN            ,34035.03       
2022-05-25 20:00:00 -0400 EDT,29546.99       ,false          ,NaN            ,34035.03       
2022-05-26 20:00:00 -0400 EDT,29208.30       ,false          ,NaN            ,33315.25       
2022-05-27 20:00:00 -0400 EDT,28629.80       ,false          ,NaN            ,33140.22       
2022-05-28 20:00:00 -0400 EDT,29031.33       ,false          ,NaN            ,32750.86       
2022-05-29 20:00:00 -0400 EDT,29468.10       ,false          ,NaN            ,32750.86       
2022-05-30 20:00:00 -0400 EDT,31723.82       ,false          ,NaN            ,32750.86       
2022-05-31 20:00:00 -0400 EDT,31797.72       ,false          ,NaN            ,32750.86       
2022-06-01 20:00:00 -0400 EDT,29800.56       ,false          ,NaN            ,32750.86       
2022-06-02 20:00:00 -0400 EDT,30461.09       ,false          ,NaN            ,32750.86       
2022-06-03 20:00:00 -0400 EDT,29705.80       ,false          ,NaN            ,32750.86       
2022-06-04 20:00:00 -0400 EDT,29869.39       ,false          ,NaN            ,32750.86       
2022-06-05 20:00:00 -0400 EDT,29913.10       ,false          ,NaN            ,32750.86       
2022-06-06 20:00:00 -0400 EDT,31373.09       ,false          ,NaN            ,32750.86       
2022-06-07 20:00:00 -0400 EDT,31130.51       ,false          ,NaN            ,32750.86       
2022-06-08 20:00:00 -0400 EDT,30204.78       ,false          ,NaN            ,32750.86       
2022-06-09 20:00:00 -0400 EDT,30104.73       ,false          ,NaN            ,32750.86       
2022-06-10 20:00:00 -0400 EDT,29089.22       ,false          ,NaN            ,32750.86       
2022-06-11 20:00:00 -0400 EDT,28406.91       ,false          ,NaN            ,32562.15       
2022-06-12 20:00:00 -0400 EDT,26602.90       ,false          ,NaN            ,31602.23       
2022-06-13 20:00:00 -0400 EDT,22448.56       ,false          ,NaN            ,29518.73       
2022-06-14 20:00:00 -0400 EDT,22161.45       ,false          ,NaN            ,27666.47       
2022-06-15 20:00:00 -0400 EDT,22581.85       ,false          ,NaN            ,27666.47       
2022-06-16 20:00:00 -0400 EDT,20399.41       ,false          ,NaN            ,27666.47       
2022-06-17 20:00:00 -0400 EDT,20456.76       ,false          ,NaN            ,26903.53       
2022-06-18 20:00:00 -0400 EDT,18992.13       ,false          ,NaN            ,25824.24       
2022-06-19 20:00:00 -0400 EDT,20583.23       ,false          ,NaN            ,25824.24       
2022-06-20 20:00:00 -0400 EDT,20577.55       ,false          ,NaN            ,25824.24       
2022-06-21 20:00:00 -0400 EDT,20726.81       ,false          ,NaN            ,25824.24       
2022-06-22 20:00:00 -0400 EDT,19970.95       ,false          ,NaN            ,25824.24       
2022-06-23 20:00:00 -0400 EDT,21101.04       ,false          ,NaN            ,25824.24       
2022-06-24 20:00:00 -0400 EDT,21232.76       ,false          ,NaN            ,25824.24       
2022-06-25 20:00:00 -0400 EDT,21492.63       ,false          ,NaN            ,25824.24       
2022-06-26 20:00:00 -0400 EDT,21044.87       ,false          ,NaN            ,25681.88       
2022-06-27 20:00:00 -0400 EDT,20735.58       ,false          ,NaN            ,25262.85       
2022-06-28 20:00:00 -0400 EDT,20282.94       ,false          ,NaN            ,24291.18       
2022-06-29 20:00:00 -0400 EDT,20117.93       ,false          ,NaN            ,23061.96       
2022-06-30 20:00:00 -0400 EDT,19921.37       ,false          ,NaN            ,22372.82       
2022-07-01 20:00:00 -0400 EDT,19266.18       ,false          ,NaN            ,22372.82       
2022-07-02 20:00:00 -0400 EDT,19249.31       ,false          ,NaN            ,22127.94       
2022-07-03 20:00:00 -0400 EDT,19314.81       ,false          ,NaN            ,21984.68       
2022-07-04 20:00:00 -0400 EDT,20219.21       ,false          ,NaN            ,21984.68       
2022-07-05 20:00:00 -0400 EDT,20205.75       ,false          ,NaN            ,21984.68       
2022-07-06 20:00:00 -0400 EDT,20562.55       ,false          ,NaN            ,21984.68       
2022-07-07 20:00:00 -0400 EDT,21640.30       ,false          ,NaN            ,21984.68       
2022-07-08 20:00:00 -0400 EDT,21611.53       ,false          ,NaN            ,21984.68       
2022-07-09 20:00:00 -0400 EDT,21588.00       ,false          ,NaN            ,21984.68       
2022-07-10 20:00:00 -0400 EDT,20847.83       ,false          ,NaN            ,21984.68       
2022-07-11 20:00:00 -0400 EDT,19965.92       ,false          ,NaN            ,21984.68       
2022-07-12 20:00:00 -0400 EDT,19334.98       ,false          ,NaN            ,21984.68       
2022-07-13 20:00:00 -0400 EDT,20252.49       ,false          ,NaN            ,21984.68       
2022-07-14 20:00:00 -0400 EDT,20587.88       ,false          ,NaN            ,21984.68       
2022-07-15 20:00:00 -0400 EDT,20825.92       ,false          ,NaN            ,21984.68       
2022-07-16 20:00:00 -0400 EDT,21209.98       ,false          ,NaN            ,21984.68       
2022-07-17 20:00:00 -0400 EDT,20786.39       ,false          ,NaN            ,21984.68       
2022-07-18 20:00:00 -0400 EDT,22532.47       ,true           ,18608.46       ,NaN            
2022-07-19 20:00:00 -0400 EDT,23412.14       ,true           ,19058.41       ,NaN            
2022-07-20 20:00:00 -0400 EDT,23220.86       ,true           ,19864.62       ,NaN            
2022-07-21 20:00:00 -0400 EDT,23149.28       ,true           ,19864.62       ,NaN            
2022-07-22 20:00:00 -0400 EDT,22674.41       ,true           ,19864.62       ,NaN            
2022-07-23 20:00:00 -0400 EDT,22448.99       ,true           ,19864.62       ,NaN            
2022-07-24 20:00:00 -0400 EDT,22582.02       ,true           ,19864.62       ,NaN            
2022-07-25 20:00:00 -0400 EDT,21300.57       ,true           ,19864.62       ,NaN            
2022-07-26 20:00:00 -0400 EDT,21245.42       ,true           ,19864.62       ,NaN            
2022-07-27 20:00:00 -0400 EDT,22957.86       ,true           ,19864.62       ,NaN            
2022-07-28 20:00:00 -0400 EDT,23848.78       ,true           ,19864.62       ,NaN            
2022-07-29 20:00:00 -0400 EDT,23773.42       ,true           ,20380.89       ,NaN            
2022-07-30 20:00:00 -0400 EDT,23633.20       ,true           ,20621.28       ,NaN            
2022-07-31 20:00:00 -0400 EDT,23302.82       ,true           ,20621.28       ,NaN            
2022-08-01 20:00:00 -0400 EDT,23269.89       ,true           ,20621.28       ,NaN            
2022-08-02 20:00:00 -0400 EDT,22988.13       ,true           ,20621.28       ,NaN            
2022-08-03 20:00:00 -0400 EDT,22818.77       ,true           ,20621.28       ,NaN            
2022-08-04 20:00:00 -0400 EDT,22613.00       ,true           ,20621.28       ,NaN            
2022-08-05 20:00:00 -0400 EDT,23309.80       ,true           ,20621.28       ,NaN            
2022-08-06 20:00:00 -0400 EDT,22944.35       ,true           ,20621.28       ,NaN            
2022-08-07 20:00:00 -0400 EDT,23174.72       ,true           ,20774.15       ,NaN            
2022-08-08 20:00:00 -0400 EDT,23816.37       ,true           ,21295.88       ,NaN            
2022-08-09 20:00:00 -0400 EDT,23146.00       ,true           ,21295.88       ,NaN            
2022-08-10 20:00:00 -0400 EDT,23963.82       ,true           ,21295.88       ,NaN            
2022-08-11 20:00:00 -0400 EDT,23933.92       ,true           ,21703.23       ,NaN            
2022-08-12 20:00:00 -0400 EDT,24397.77       ,true           ,21703.23       ,NaN            
2022-08-13 20:00:00 -0400 EDT,24441.34       ,true           ,22024.37       ,NaN            
2022-08-14 20:00:00 -0400 EDT,24301.35       ,true           ,22024.37       ,NaN            
2022-08-15 20:00:00 -0400 EDT,24102.87       ,true           ,22024.37       ,NaN            
2022-08-16 20:00:00 -0400 EDT,23855.64       ,true           ,22024.37       ,NaN            
2022-08-17 20:00:00 -0400 EDT,23337.83       ,true           ,22024.37       ,NaN            
2022-08-18 20:00:00 -0400 EDT,23202.01       ,true           ,22024.37       ,NaN            
2022-08-19 20:00:00 -0400 EDT,20829.71       ,false          ,NaN            ,25228.04       
2022-08-20 20:00:00 -0400 EDT,21138.84       ,false          ,NaN            ,24022.34       
2022-08-21 20:00:00 -0400 EDT,21517.51       ,false          ,NaN            ,24022.34       
2022-08-22 20:00:00 -0400 EDT,21417.05       ,false          ,NaN            ,23979.62       
2022-08-23 20:00:00 -0400 EDT,21515.64       ,false          ,NaN            ,23979.62       
2022-08-24 20:00:00 -0400 EDT,21365.25       ,false          ,NaN            ,23979.62       
2022-08-25 20:00:00 -0400 EDT,21563.91       ,false          ,NaN            ,23979.62       
2022-08-26 20:00:00 -0400 EDT,20248.81       ,false          ,NaN            ,23798.58       
2022-08-27 20:00:00 -0400 EDT,20034.15       ,false          ,NaN            ,22703.40       
2022-08-28 20:00:00 -0400 EDT,19551.08       ,false          ,NaN            ,22504.24       
2022-08-29 20:00:00 -0400 EDT,20295.59       ,false          ,NaN            ,22170.58       
2022-08-30 20:00:00 -0400 EDT,19791.99       ,false          ,NaN            ,22170.58       
2022-08-31 20:00:00 -0400 EDT,20049.80       ,false          ,NaN            ,22170.58       
2022-09-01 20:00:00 -0400 EDT,20125.49       ,false          ,NaN            ,22170.58       
2022-09-02 20:00:00 -0400 EDT,19951.97       ,false          ,NaN            ,22170.58       
2022-09-03 20:00:00 -0400 EDT,19831.95       ,false          ,NaN            ,22088.52       
2022-09-04 20:00:00 -0400 EDT,19999.67       ,false          ,NaN            ,22027.11       
2022-09-05 20:00:00 -0400 EDT,19793.46       ,false          ,NaN            ,21677.29       
2022-09-06 20:00:00 -0400 EDT,18786.14       ,false          ,NaN            ,21563.75       
2022-09-07 20:00:00 -0400 EDT,19281.67       ,false          ,NaN            ,21199.48       
2022-09-08 20:00:00 -0400 EDT,19318.72       ,false          ,NaN            ,21199.48       
2022-09-09 20:00:00 -0400 EDT,21362.88       ,true           ,17968.87       ,NaN            
2022-09-10 20:00:00 -0400 EDT,21650.13       ,true           ,19024.66       ,NaN            
2022-09-11 20:00:00 -0400 EDT,21836.86       ,true           ,19202.85       ,NaN            
2022-09-12 20:00:00 -0400 EDT,22395.35       ,true           ,19560.59       ,NaN            
2022-09-13 20:00:00 -0400 EDT,20175.38       ,true           ,19560.59       ,NaN            
2022-09-14 20:00:00 -0400 EDT,20221.91       ,true           ,19560.59       ,NaN            
2022-09-15 20:00:00 -0400 EDT,19701.66       ,true           ,19560.59       ,NaN            
2022-09-16 20:00:00 -0400 EDT,19803.04       ,true           ,19560.59       ,NaN            
2022-09-17 20:00:00 -0400 EDT,20112.38       ,true           ,19560.59       ,NaN            
2022-09-18 20:00:00 -0400 EDT,19417.65       ,false          ,NaN            ,22850.09       
2022-09-19 20:00:00 -0400 EDT,19538.69       ,false          ,NaN            ,21832.35       
2022-09-20 20:00:00 -0400 EDT,18874.84       ,false          ,NaN            ,21832.35       
2022-09-21 20:00:00 -0400 EDT,18489.33       ,false          ,NaN            ,21832.35       
2022-09-22 20:00:00 -0400 EDT,19403.43       ,false          ,NaN            ,21832.35       
2022-09-23 20:00:00 -0400 EDT,19293.50       ,false          ,NaN            ,21790.51       
2022-09-24 20:00:00 -0400 EDT,18925.00       ,false          ,NaN            ,21731.22       
2022-09-25 20:00:00 -0400 EDT,18802.75       ,false          ,NaN            ,21486.10       
2022-09-26 20:00:00 -0400 EDT,19225.39       ,false          ,NaN            ,21486.10       
2022-09-27 20:00:00 -0400 EDT,19080.73       ,false          ,NaN            ,21486.10       
2022-09-28 20:00:00 -0400 EDT,19410.45       ,false          ,NaN            ,21486.10       
2022-09-29 20:00:00 -0400 EDT,19593.24       ,false          ,NaN            ,21486.10       
2022-09-30 20:00:00 -0400 EDT,19422.80       ,false          ,NaN            ,21486.10       
2022-10-01 20:00:00 -0400 EDT,19311.78       ,false          ,NaN            ,21486.10       
2022-10-02 20:00:00 -0400 EDT,19057.50       ,false          ,NaN            ,21486.10       
2022-10-03 20:00:00 -0400 EDT,19628.67       ,false          ,NaN            ,21486.10       
2022-10-04 20:00:00 -0400 EDT,20340.02       ,false          ,NaN            ,21486.10       
2022-10-05 20:00:00 -0400 EDT,20157.11       ,false          ,NaN            ,21486.10       
2022-10-06 20:00:00 -0400 EDT,19961.67       ,false          ,NaN            ,21486.10       
2022-10-07 20:00:00 -0400 EDT,19530.07       ,false          ,NaN            ,21486.10       
2022-10-08 20:00:00 -0400 EDT,19414.55       ,false          ,NaN            ,21325.04       
2022-10-09 20:00:00 -0400 EDT,19441.22       ,false          ,NaN            ,21163.22       
